epoch,loss,lr,mean_absolute_error,mean_absolute_percentage_error,r_squared,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_r_squared
0,2.3327269554138184,0.001,2.3327269554138184,39.17987060546875,0.16597318649291992,12.862446784973145,12.862446784973145,399.95159912109375,-7.144748687744141
1,2.2037758827209473,0.001,2.2037758827209473,36.53502655029297,0.2468400001525879,4.806004524230957,4.806004524230957,135.0818634033203,-0.5596857070922852
2,2.0940334796905518,0.001,2.0940334796905518,35.94346618652344,0.3599335551261902,1.9489959478378296,1.9489959478378296,35.57328414916992,0.5046043395996094
3,1.9792990684509277,0.001,1.9792990684509277,34.85480499267578,0.45176130533218384,2.0466370582580566,2.0466370582580566,41.21087646484375,0.48496532440185547
4,1.908976674079895,0.001,1.908976674079895,33.96580505371094,0.4921805262565613,1.8054600954055786,1.8054600954055786,29.856937408447266,0.5404349565505981
5,1.8240978717803955,0.001,1.8240978717803955,33.01650619506836,0.546302080154419,1.7778488397598267,1.7778488397598267,37.5927734375,0.6339201927185059
6,1.7624846696853638,0.001,1.7624846696853638,32.19258117675781,0.5834836959838867,1.7526373863220215,1.7526373863220215,30.47173309326172,0.6049312353134155
7,1.705867052078247,0.001,1.705867052078247,31.59029197692871,0.6125900745391846,1.9705309867858887,1.9705309867858887,42.24897384643555,0.5132735967636108
8,1.6422749757766724,0.001,1.6422749757766724,30.632797241210938,0.6410093307495117,1.8819971084594727,1.8819971084594727,36.80320358276367,0.5182086825370789
9,1.5999829769134521,0.001,1.5999829769134521,29.95500373840332,0.6615362763404846,2.026381731033325,2.026381731033325,52.04864501953125,0.6416422128677368
10,1.5529817342758179,0.001,1.5529817342758179,29.403282165527344,0.6854234933853149,1.6955534219741821,1.6955534219741821,31.66706085205078,0.6405273079872131
11,1.5086504220962524,0.001,1.5086504220962524,28.474384307861328,0.6999456882476807,1.702481985092163,1.702481985092163,38.39741897583008,0.694820761680603
12,1.4718481302261353,0.001,1.4718481302261353,28.195175170898438,0.7182769775390625,2.171144962310791,2.171144962310791,41.67648696899414,0.31839168071746826
13,1.4357566833496094,0.001,1.4357566833496094,27.538999557495117,0.7313224673271179,1.8407857418060303,1.8407857418060303,42.90491485595703,0.6461160182952881
14,1.393995761871338,0.001,1.393995761871338,27.027799606323242,0.7485894560813904,1.635624647140503,1.635624647140503,30.305267333984375,0.6644721031188965
15,1.3669582605361938,0.001,1.3669582605361938,26.74500274658203,0.7608195543289185,1.521610140800476,1.521610140800476,28.984573364257812,0.7155262231826782
16,1.3248487710952759,0.001,1.3248487710952759,25.978843688964844,0.7722888588905334,1.653225302696228,1.653225302696228,29.556446075439453,0.6736757755279541
17,1.2971590757369995,0.001,1.2971590757369995,25.580984115600586,0.7828105688095093,1.561401128768921,1.561401128768921,29.705612182617188,0.698063313961029
18,1.2597806453704834,0.001,1.2597806453704834,24.975889205932617,0.7968963980674744,1.5678763389587402,1.5678763389587402,29.361230850219727,0.6864622831344604
19,1.2327489852905273,0.001,1.2327489852905273,24.54475975036621,0.8092353940010071,1.6229501962661743,1.6229501962661743,36.47257995605469,0.7228228449821472
20,1.2036505937576294,0.001,1.2036505937576294,24.26368522644043,0.820289134979248,1.6359654664993286,1.6359654664993286,32.102699279785156,0.6697172522544861
21,1.1663050651550293,0.001,1.1663050651550293,23.425621032714844,0.8314362168312073,1.6486977338790894,1.6486977338790894,37.74037551879883,0.7080032825469971
22,1.1336027383804321,0.001,1.1336027383804321,23.05961036682129,0.8419221639633179,1.588175892829895,1.588175892829895,29.325916290283203,0.6819215416908264
23,1.1178170442581177,0.001,1.1178170442581177,22.718469619750977,0.8440543413162231,1.5167659521102905,1.5167659521102905,27.778217315673828,0.6968201398849487
24,1.0938663482666016,0.001,1.0938663482666016,22.399818420410156,0.8530861139297485,1.5770881175994873,1.5770881175994873,31.599834442138672,0.7075106501579285
25,1.0630667209625244,0.001,1.0630667209625244,21.93394660949707,0.8625672459602356,1.623084545135498,1.623084545135498,36.390869140625,0.7150865793228149
26,1.0397709608078003,0.001,1.0397709608078003,21.480112075805664,0.8701076507568359,1.6166636943817139,1.6166636943817139,33.76961898803711,0.6927162408828735
27,1.0145132541656494,0.001,1.0145132541656494,21.025833129882812,0.8770714998245239,1.594294786453247,1.594294786453247,29.886184692382812,0.6643065214157104
28,1.0006587505340576,0.001,1.0006587505340576,20.827476501464844,0.8804610371589661,1.6904411315917969,1.6904411315917969,29.14417839050293,0.6155999898910522
29,0.97205650806427,0.001,0.97205650806427,20.43562126159668,0.8882533311843872,1.628618597984314,1.628618597984314,30.543590545654297,0.6552077531814575
30,0.9305307269096375,0.001,0.9305307269096375,19.668901443481445,0.8992171287536621,1.7420480251312256,1.7420480251312256,30.207130432128906,0.5966296195983887
31,0.9239468574523926,0.001,0.9239468574523926,19.590028762817383,0.9000169038772583,1.6049703359603882,1.6049703359603882,29.7907657623291,0.6635550260543823
32,0.9006493091583252,0.001,0.9006493091583252,19.099674224853516,0.906398594379425,1.7400399446487427,1.7400399446487427,28.7716007232666,0.6053522825241089
33,0.8816818594932556,0.001,0.8816818594932556,18.781299591064453,0.9105125069618225,1.5781489610671997,1.5781489610671997,27.26254653930664,0.6680264472961426
34,0.858368992805481,0.001,0.858368992805481,18.376596450805664,0.9161908626556396,1.7477649450302124,1.7477649450302124,28.775007247924805,0.6119741201400757
35,0.8567946553230286,0.001,0.8567946553230286,18.301593780517578,0.9160934686660767,1.6816797256469727,1.6816797256469727,28.237045288085938,0.6210538148880005
36,0.8422054052352905,0.001,0.8422054052352905,18.016658782958984,0.9192519187927246,1.6283096075057983,1.6283096075057983,32.18885803222656,0.6816204786300659
37,0.8171389102935791,0.001,0.8171389102935791,17.56718635559082,0.9248846769332886,1.682571291923523,1.682571291923523,33.02723693847656,0.6401746273040771
38,0.802331268787384,0.001,0.802331268787384,17.30677604675293,0.9284932613372803,1.648048758506775,1.648048758506775,33.29536819458008,0.6746031045913696
39,0.7856883406639099,0.001,0.7856883406639099,16.92259979248047,0.930063009262085,1.6383646726608276,1.6383646726608276,27.87181854248047,0.6484407186508179
40,0.7645906805992126,1e-04,0.7645906805992126,16.203121185302734,0.9333685636520386,1.4750877618789673,1.4750877618789673,29.704607009887695,0.7300729751586914
41,0.6712669134140015,1e-04,0.6712669134140015,14.61385726928711,0.9476557970046997,1.474919319152832,1.474919319152832,29.99291229248047,0.7340503931045532
42,0.6190668344497681,1e-04,0.6190668344497681,13.746877670288086,0.9545900821685791,1.477021336555481,1.477021336555481,30.35692596435547,0.7342153787612915
43,0.58308345079422,1e-04,0.58308345079422,13.120183944702148,0.9588843584060669,1.4742754697799683,1.4742754697799683,30.055278778076172,0.7338439226150513
44,0.5472748875617981,1e-04,0.5472748875617981,12.487642288208008,0.9626593589782715,1.480799674987793,1.480799674987793,30.49176597595215,0.7350536584854126
45,0.5182307958602905,1e-04,0.5182307958602905,11.986008644104004,0.966335654258728,1.5067026615142822,1.5067026615142822,31.670183181762695,0.7312039136886597
46,0.49228090047836304,1e-04,0.49228090047836304,11.497344970703125,0.9688819646835327,1.4743728637695312,1.4743728637695312,29.513469696044922,0.7333219051361084
47,0.4729089140892029,1e-04,0.4729089140892029,11.132139205932617,0.9710387587547302,1.4926618337631226,1.4926618337631226,30.98900032043457,0.7325703501701355
48,0.4514263868331909,1e-04,0.4514263868331909,10.721724510192871,0.9732020497322083,1.4826105833053589,1.4826105833053589,29.97962760925293,0.731724202632904
49,0.4313456118106842,1e-04,0.4313456118106842,10.350893020629883,0.975186824798584,1.4844160079956055,1.4844160079956055,30.161746978759766,0.7320873737335205
50,0.41568395495414734,1e-04,0.41568395495414734,9.996848106384277,0.9765875339508057,1.4856352806091309,1.4856352806091309,30.187271118164062,0.7326213121414185
51,0.3987187445163727,1e-04,0.3987187445163727,9.669428825378418,0.9781976938247681,1.4913605451583862,1.4913605451583862,30.511695861816406,0.7312243580818176
52,0.38473790884017944,1e-04,0.38473790884017944,9.386969566345215,0.9794453978538513,1.4984798431396484,1.4984798431396484,30.755430221557617,0.7305004000663757
53,0.3699733018875122,1e-04,0.3699733018875122,9.068144798278809,0.9808406233787537,1.5101053714752197,1.5101053714752197,31.734344482421875,0.7301244139671326
54,0.35917767882347107,1e-04,0.35917767882347107,8.81132984161377,0.9817540049552917,1.487953543663025,1.487953543663025,29.77894401550293,0.7322033643722534
55,0.34723004698753357,1e-04,0.34723004698753357,8.538575172424316,0.9827930927276611,1.4976460933685303,1.4976460933685303,30.740921020507812,0.7311345338821411
56,0.33657094836235046,1e-04,0.33657094836235046,8.324207305908203,0.9837325811386108,1.5007048845291138,1.5007048845291138,30.816192626953125,0.7307194471359253
57,0.3280351161956787,1e-04,0.3280351161956787,8.096427917480469,0.9844671487808228,1.502923846244812,1.502923846244812,30.99892807006836,0.7309250235557556
58,0.31800752878189087,1e-04,0.31800752878189087,7.867917537689209,0.9852814078330994,1.5077555179595947,1.5077555179595947,31.21195411682129,0.730908989906311
59,0.3084552586078644,1e-04,0.3084552586078644,7.657702445983887,0.9859982132911682,1.5059870481491089,1.5059870481491089,31.333406448364258,0.7322167158126831
60,0.3016824424266815,1e-04,0.3016824424266815,7.504615783691406,0.986556351184845,1.497190237045288,1.497190237045288,30.356399536132812,0.7328461408615112
61,0.2931818962097168,1e-04,0.2931818962097168,7.304354190826416,0.9873827695846558,1.4928582906723022,1.4928582906723022,30.30390167236328,0.7329893708229065
62,0.2885115444660187,1e-04,0.2885115444660187,7.132358551025391,0.9876660108566284,1.505211591720581,1.505211591720581,31.319984436035156,0.7322063446044922
63,0.27843400835990906,1e-04,0.27843400835990906,6.925127029418945,0.9882633090019226,1.4995207786560059,1.4995207786560059,30.13901138305664,0.728553295135498
64,0.2762550115585327,1e-04,0.2762550115585327,6.8017802238464355,0.9885558485984802,1.5028153657913208,1.5028153657913208,30.448486328125,0.7319505214691162
65,0.28903087973594666,1e-05,0.28903087973594666,7.021025657653809,0.9883838891983032,1.5016424655914307,1.5016424655914307,29.929443359375,0.7298242449760437
66,0.27881357073783875,1e-05,0.27881357073783875,6.81208610534668,0.9888476729393005,1.5012980699539185,1.5012980699539185,29.956510543823242,0.7296757698059082
67,0.2684638202190399,1e-05,0.2684638202190399,6.648325443267822,0.989355742931366,1.5010939836502075,1.5010939836502075,29.97651481628418,0.7300869226455688
68,0.264156699180603,1e-05,0.264156699180603,6.56497049331665,0.9894880056381226,1.5017768144607544,1.5017768144607544,30.135345458984375,0.7301639318466187
69,0.2594517469406128,1e-05,0.2594517469406128,6.451980113983154,0.989673912525177,1.5006338357925415,1.5006338357925415,29.952022552490234,0.7294846773147583
70,0.2567642033100128,1e-05,0.2567642033100128,6.410329341888428,0.9899481534957886,1.501988172531128,1.501988172531128,30.080493927001953,0.7294256687164307
71,0.253984272480011,1e-05,0.253984272480011,6.344154357910156,0.9899752140045166,1.502045750617981,1.502045750617981,30.136520385742188,0.7297670841217041
72,0.24998028576374054,1e-05,0.24998028576374054,6.307379722595215,0.9902863502502441,1.5025407075881958,1.5025407075881958,30.084369659423828,0.7295598983764648
73,0.2472827434539795,1e-05,0.2472827434539795,6.23818302154541,0.9902779459953308,1.5006159543991089,1.5006159543991089,30.023515701293945,0.7297315001487732
74,0.24494948983192444,1e-05,0.24494948983192444,6.171544551849365,0.9904678463935852,1.5034183263778687,1.5034183263778687,30.012229919433594,0.7287274599075317
75,0.24410167336463928,1e-05,0.24410167336463928,6.150993824005127,0.9904240369796753,1.502588152885437,1.502588152885437,30.098020553588867,0.729092001914978
76,0.23993226885795593,1e-05,0.23993226885795593,6.065491199493408,0.9906582832336426,1.5031204223632812,1.5031204223632812,30.13490867614746,0.7291101217269897
77,0.23856325447559357,1e-05,0.23856325447559357,6.041510105133057,0.9907490015029907,1.5028939247131348,1.5028939247131348,30.15325164794922,0.7292320132255554
78,0.23788286745548248,1e-05,0.23788286745548248,6.002256870269775,0.9906527996063232,1.502982258796692,1.502982258796692,30.195791244506836,0.7293410301208496
79,0.23516984283924103,1e-05,0.23516984283924103,5.9687395095825195,0.9908649325370789,1.5018556118011475,1.5018556118011475,30.093809127807617,0.729249119758606
