epoch,loss,lr,mean_absolute_error,mean_absolute_percentage_error,r_squared,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_r_squared
37,1.0697968006134033,0.001,1.0697968006134033,22.49140167236328,0.8649354577064514,1.4842026233673096,1.4842026233673096,26.65458869934082,0.700840950012207
38,1.068838119506836,0.001,1.068838119506836,22.352420806884766,0.8636496067047119,1.3748526573181152,1.3748526573181152,28.97661590576172,0.7529107928276062
39,1.056239128112793,0.001,1.056239128112793,22.172399520874023,0.8689043521881104,1.3044277429580688,1.3044277429580688,25.828460693359375,0.7756679654121399
40,0.9641494750976562,1e-04,0.9641494750976562,20.50564193725586,0.8930094242095947,1.2637540102005005,1.2637540102005005,26.8778133392334,0.7963018417358398
41,0.9130868315696716,1e-04,0.9130868315696716,19.63496971130371,0.9033383131027222,1.2797375917434692,1.2797375917434692,27.355640411376953,0.7907926440238953
42,0.8855218291282654,1e-04,0.8855218291282654,19.192758560180664,0.9097164869308472,1.2883405685424805,1.2883405685424805,27.39651107788086,0.7887710928916931
43,0.867540717124939,1e-04,0.867540717124939,18.918569564819336,0.9136701226234436,1.3157693147659302,1.3157693147659302,28.360891342163086,0.7811160683631897
44,0.8443651795387268,1e-04,0.8443651795387268,18.632427215576172,0.9181352257728577,1.278425931930542,1.278425931930542,27.153154373168945,0.7892907857894897
45,0.8328732252120972,1e-04,0.8328732252120972,18.384033203125,0.9197304844856262,1.2954468727111816,1.2954468727111816,27.40709114074707,0.7827463150024414
46,0.8189252614974976,1e-04,0.8189252614974976,18.134780883789062,0.9217039346694946,1.3102657794952393,1.3102657794952393,27.850465774536133,0.7805875539779663
47,0.8095989227294922,1e-04,0.8095989227294922,18.007190704345703,0.9241440296173096,1.2912073135375977,1.2912073135375977,27.569255828857422,0.7841088175773621
48,0.7967948317527771,1e-04,0.7967948317527771,17.803665161132812,0.9262722134590149,1.2981630563735962,1.2981630563735962,27.886079788208008,0.7832025289535522
49,0.7860760688781738,1e-04,0.7860760688781738,17.62701988220215,0.9276779890060425,1.3091518878936768,1.3091518878936768,27.944433212280273,0.7783044576644897
50,0.7711508274078369,1e-04,0.7711508274078369,17.391353607177734,0.931150496006012,1.3178929090499878,1.3178929090499878,28.282262802124023,0.7778899669647217
51,0.7653855085372925,1e-04,0.7653855085372925,17.280590057373047,0.9317903518676758,1.3013842105865479,1.3013842105865479,27.909656524658203,0.7822409272193909
52,0.7531111240386963,1e-04,0.7531111240386963,17.07019805908203,0.9334360957145691,1.3197418451309204,1.3197418451309204,28.403316497802734,0.7781697511672974
53,0.7432267665863037,1e-04,0.7432267665863037,16.876911163330078,0.9351552128791809,1.3112791776657104,1.3112791776657104,28.116573333740234,0.7784200310707092
54,0.737526535987854,1e-04,0.737526535987854,16.799020767211914,0.9362878203392029,1.273828387260437,1.273828387260437,27.033357620239258,0.7874027490615845
55,0.7280293703079224,1e-04,0.7280293703079224,16.662309646606445,0.9373129606246948,1.3117109537124634,1.3117109537124634,28.28978157043457,0.7788125276565552
56,0.7235679626464844,1e-04,0.7235679626464844,16.525123596191406,0.9383447170257568,1.3339767456054688,1.3339767456054688,28.999441146850586,0.7749137878417969
57,0.71469646692276,1e-04,0.71469646692276,16.374126434326172,0.9401071071624756,1.3206331729888916,1.3206331729888916,28.089454650878906,0.7750372886657715
58,0.7045018076896667,1e-04,0.7045018076896667,16.20134162902832,0.9410975575447083,1.2997573614120483,1.2997573614120483,27.6395263671875,0.7789852023124695
59,0.69535231590271,1e-04,0.69535231590271,16.057157516479492,0.943091869354248,1.3004013299942017,1.3004013299942017,28.0353946685791,0.7804455161094666
60,0.6912769675254822,1e-04,0.6912769675254822,16.00126838684082,0.9433808922767639,1.3445327281951904,1.3445327281951904,28.757930755615234,0.766638994216919
61,0.6788060069084167,1e-04,0.6788060069084167,15.775690078735352,0.9452624320983887,1.3049566745758057,1.3049566745758057,28.130966186523438,0.779216468334198
62,0.6774128079414368,1e-04,0.6774128079414368,15.72130012512207,0.9451379179954529,1.3363350629806519,1.3363350629806519,28.442745208740234,0.7701952457427979
63,0.6720224618911743,1e-04,0.6720224618911743,15.661693572998047,0.9464485049247742,1.3151025772094727,1.3151025772094727,28.037729263305664,0.773711085319519
64,0.6678261756896973,1e-04,0.6678261756896973,15.574811935424805,0.9471579194068909,1.3353065252304077,1.3353065252304077,28.709789276123047,0.7698286175727844
65,0.6670325994491577,1e-05,0.6670325994491577,15.519593238830566,0.9484648108482361,1.2605284452438354,1.2605284452438354,25.753538131713867,0.7835691571235657
66,0.6533128023147583,1e-05,0.6533128023147583,15.279552459716797,0.9497528672218323,1.2607721090316772,1.2607721090316772,25.73012924194336,0.7825977206230164
67,0.6505782604217529,1e-05,0.6505782604217529,15.237445831298828,0.9501273036003113,1.261408805847168,1.261408805847168,25.81525993347168,0.7824589610099792
68,0.6465882658958435,1e-05,0.6465882658958435,15.192867279052734,0.9508424401283264,1.2604539394378662,1.2604539394378662,25.886415481567383,0.7835471630096436
69,0.6486096382141113,1e-05,0.6486096382141113,15.223660469055176,0.9503045678138733,1.2589232921600342,1.2589232921600342,25.75026512145996,0.7836219668388367
70,0.6419848203659058,1e-05,0.6419848203659058,15.107973098754883,0.9512119889259338,1.2597064971923828,1.2597064971923828,25.725576400756836,0.7833642959594727
71,0.6410507559776306,1e-05,0.6410507559776306,15.07123851776123,0.9509589672088623,1.2609843015670776,1.2609843015670776,25.804790496826172,0.7836518883705139
72,0.6391934752464294,1e-05,0.6391934752464294,15.060506820678711,0.9515295028686523,1.2642794847488403,1.2642794847488403,25.949129104614258,0.7830976247787476
73,0.639984667301178,1e-05,0.639984667301178,15.026548385620117,0.9513930678367615,1.2614552974700928,1.2614552974700928,25.734676361083984,0.7832571268081665
74,0.6396034955978394,1e-05,0.6396034955978394,15.044856071472168,0.9512231945991516,1.2594640254974365,1.2594640254974365,25.667577743530273,0.7835118770599365
75,0.6354345083236694,1e-05,0.6354345083236694,14.993128776550293,0.9519397020339966,1.2657525539398193,1.2657525539398193,26.085474014282227,0.7828645706176758
76,0.6328858137130737,1e-05,0.6328858137130737,14.971397399902344,0.9521865844726562,1.2617052793502808,1.2617052793502808,25.72831916809082,0.7830763459205627
77,0.6348026990890503,1e-05,0.6348026990890503,14.945982933044434,0.9520188570022583,1.2599610090255737,1.2599610090255737,25.623899459838867,0.7834213972091675
78,0.6314045786857605,1e-05,0.6314045786857605,14.89962100982666,0.9522579908370972,1.264112114906311,1.264112114906311,25.7828369140625,0.7822790145874023
79,0.6311666965484619,1e-05,0.6311666965484619,14.892446517944336,0.9522954225540161,1.2644991874694824,1.2644991874694824,25.904499053955078,0.7826655507087708
