epoch,loss,lr,mean_absolute_error,mean_absolute_percentage_error,r_squared,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_r_squared
24,1.2396056652069092,0.001,1.2396056652069092,25.228641510009766,0.8104972839355469,1.5247676372528076,1.5247676372528076,33.53093338012695,0.6766961216926575
25,1.2254701852798462,0.001,1.2254701852798462,24.970718383789062,0.8133052587509155,1.769408941268921,1.769408941268921,44.213829040527344,0.6440596580505371
26,1.2110176086425781,0.001,1.2110176086425781,24.768667221069336,0.8187116384506226,1.4085770845413208,1.4085770845413208,30.389041900634766,0.7262972593307495
27,1.203891634941101,0.001,1.203891634941101,24.75632095336914,0.8244167566299438,1.502743124961853,1.502743124961853,33.42823791503906,0.6978789567947388
28,1.1875109672546387,0.001,1.1875109672546387,24.343076705932617,0.8295609354972839,1.395556926727295,1.395556926727295,29.803369522094727,0.7309329509735107
29,1.1678253412246704,0.001,1.1678253412246704,24.119232177734375,0.8366888761520386,1.4304466247558594,1.4304466247558594,29.23883819580078,0.7028934955596924
30,1.149704933166504,0.001,1.149704933166504,23.823257446289062,0.8420255184173584,1.412928581237793,1.412928581237793,26.771987915039062,0.6941062211990356
31,1.1367160081863403,0.001,1.1367160081863403,23.734399795532227,0.8465734720230103,1.4237964153289795,1.4237964153289795,27.426502227783203,0.7004797458648682
32,1.1223505735397339,0.001,1.1223505735397339,23.32491683959961,0.8505510091781616,1.693323016166687,1.693323016166687,37.35982894897461,0.6118796467781067
33,1.1076209545135498,0.001,1.1076209545135498,23.17839813232422,0.8551985025405884,1.3701298236846924,1.3701298236846924,28.496505737304688,0.7394319176673889
34,1.0857857465744019,0.001,1.0857857465744019,22.813020706176758,0.8621616363525391,1.5730241537094116,1.5730241537094116,37.088233947753906,0.6968472003936768
35,1.0901834964752197,0.001,1.0901834964752197,22.862857818603516,0.860124409198761,1.6095194816589355,1.6095194816589355,40.60066223144531,0.7033374309539795
36,1.0690973997116089,0.001,1.0690973997116089,22.553421020507812,0.8663343191146851,1.414502739906311,1.414502739906311,28.199190139770508,0.6985913515090942
37,1.0556174516677856,0.001,1.0556174516677856,22.305362701416016,0.8707925081253052,1.4019120931625366,1.4019120931625366,29.292551040649414,0.7186283469200134
38,1.0420317649841309,0.001,1.0420317649841309,22.24028968811035,0.8746261596679688,1.3785067796707153,1.3785067796707153,29.30034065246582,0.7233946919441223
39,1.0389928817749023,0.001,1.0389928817749023,22.102556228637695,0.8746610879898071,1.3838820457458496,1.3838820457458496,29.23618507385254,0.7275925874710083
40,0.9265037178993225,1e-04,0.9265037178993225,20.004558563232422,0.9011589884757996,1.2847352027893066,1.2847352027893066,25.262895584106445,0.7534683346748352
41,0.8649576306343079,1e-04,0.8649576306343079,19.051593780517578,0.9134795665740967,1.2842649221420288,1.2842649221420288,25.0909423828125,0.7510639429092407
42,0.8325858116149902,1e-04,0.8325858116149902,18.59994125366211,0.9194287061691284,1.2869911193847656,1.2869911193847656,24.998931884765625,0.7451539039611816
43,0.8062676787376404,1e-04,0.8062676787376404,18.190906524658203,0.9237821102142334,1.2876359224319458,1.2876359224319458,25.12848472595215,0.7451444268226624
44,0.7840394377708435,1e-04,0.7840394377708435,17.858684539794922,0.9274365305900574,1.2845622301101685,1.2845622301101685,25.2410831451416,0.7469983696937561
45,0.7664896845817566,1e-04,0.7664896845817566,17.582794189453125,0.9297917485237122,1.286119818687439,1.286119818687439,25.22479248046875,0.7452813982963562
46,0.7504268884658813,1e-04,0.7504268884658813,17.347984313964844,0.9322448968887329,1.292080283164978,1.292080283164978,25.078405380249023,0.7410932779312134
47,0.735152542591095,1e-04,0.735152542591095,17.124427795410156,0.9345827698707581,1.2904596328735352,1.2904596328735352,25.273344039916992,0.7417191863059998
48,0.7240833640098572,1e-04,0.7240833640098572,16.942232131958008,0.9361991286277771,1.2946196794509888,1.2946196794509888,25.082714080810547,0.7383966445922852
49,0.7103992700576782,1e-04,0.7103992700576782,16.713634490966797,0.9381676912307739,1.2935196161270142,1.2935196161270142,25.164918899536133,0.7384290099143982
50,0.6995991468429565,1e-04,0.6995991468429565,16.555755615234375,0.9396699070930481,1.2962844371795654,1.2962844371795654,24.95049285888672,0.7365133762359619
51,0.6886060833930969,1e-04,0.6886060833930969,16.373964309692383,0.9411706924438477,1.2977476119995117,1.2977476119995117,25.064804077148438,0.7372368574142456
52,0.6772275567054749,1e-04,0.6772275567054749,16.18914031982422,0.9426690936088562,1.2993128299713135,1.2993128299713135,25.511455535888672,0.7384798526763916
53,0.6666682362556458,1e-04,0.6666682362556458,15.998442649841309,0.9439499378204346,1.3047611713409424,1.3047611713409424,25.095476150512695,0.7338829636573792
54,0.6577916145324707,1e-04,0.6577916145324707,15.857389450073242,0.9451389312744141,1.304756760597229,1.304756760597229,25.29091453552246,0.735863447189331
55,0.647933840751648,1e-04,0.647933840751648,15.677912712097168,0.9465514421463013,1.3046594858169556,1.3046594858169556,25.332544326782227,0.7369886040687561
56,0.6398764252662659,1e-04,0.6398764252662659,15.532281875610352,0.9475619196891785,1.3041349649429321,1.3041349649429321,25.12708854675293,0.7324609756469727
57,0.6306572556495667,1e-04,0.6306572556495667,15.378654479980469,0.9486929774284363,1.3066903352737427,1.3066903352737427,25.308212280273438,0.7342492341995239
58,0.6219841241836548,1e-04,0.6219841241836548,15.227261543273926,0.9496930837631226,1.3091801404953003,1.3091801404953003,25.880685806274414,0.738165020942688
59,0.61445552110672,1e-04,0.61445552110672,15.110258102416992,0.9507507085800171,1.3071184158325195,1.3071184158325195,25.05319595336914,0.7308462858200073
60,0.6052595973014832,1e-04,0.6052595973014832,14.935441017150879,0.9519177079200745,1.3126776218414307,1.3126776218414307,25.58555793762207,0.7336652278900146
61,0.5971707105636597,1e-04,0.5971707105636597,14.771306991577148,0.9527482986450195,1.3095296621322632,1.3095296621322632,25.795549392700195,0.7346441745758057
62,0.5910769701004028,1e-04,0.5910769701004028,14.644720077514648,0.9535363912582397,1.3135401010513306,1.3135401010513306,25.751239776611328,0.7342818975448608
63,0.5822116136550903,1e-04,0.5822116136550903,14.491171836853027,0.9546786546707153,1.3167388439178467,1.3167388439178467,25.663951873779297,0.7292312383651733
64,0.5756306648254395,1e-04,0.5756306648254395,14.372462272644043,0.9555050134658813,1.313092827796936,1.313092827796936,25.829578399658203,0.736161470413208
65,0.5983319282531738,1e-05,0.5983319282531738,14.61679458618164,0.9551517963409424,1.3138083219528198,1.3138083219528198,25.759748458862305,0.7358191013336182
66,0.5865188837051392,1e-05,0.5865188837051392,14.432537078857422,0.956153929233551,1.3144738674163818,1.3144738674163818,25.753231048583984,0.7352288365364075
67,0.5798909664154053,1e-05,0.5798909664154053,14.340353012084961,0.9566100239753723,1.3149532079696655,1.3149532079696655,25.740930557250977,0.7351137399673462
